feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,species
0.0007472876103732091,1.035389676771834e-09,2.6124346530063063e-14,2.3171831125103137e-14,4.57703863804933e-28,5.131127131945927e-19,-3.3991095506560024e-28,233.31058673469389,57.411873359551606,54.0,255.0,255.0,3296.123202653191,0.7373619889758287,169.29937565174671,0.9744722122679942,3315.1347795081456,0.8829179671140877,466.3289514884963,13091.2397423808,1.5781914251016669,2.057820214684548,0.0029257783081404402,1.1830898211907248,-0.5088326902835137,0.867259207506782,888.0,4.512914540816326,33.621820448266206,888.0,0.0,0.0,0.0,255.0,0.0,226.44,all_leaves
0.0007348621733201151,5.194881122458128e-10,3.490877493171455e-14,2.2544645366423635e-14,5.117158185302531e-29,-6.998598579130368e-20,-6.3038553932117595e-28,236.69292091836735,51.585552694156554,64.0,255.0,255.0,2661.0692467616027,0.7579706550729086,119.71487152329914,0.9776454985528393,2676.7323608592087,0.8927017033002975,473.1399631089792,10587.214571913559,1.4581797417755187,1.8953637052990866,0.0030018309627633986,1.1049557271965036,-0.5188178310560012,0.8562541075424429,927.0,4.711116868622449,34.33861062053772,927.0,0.0,0.0,0.0,255.0,0.0,236.385,all_leaves
0.000764521178341593,7.773590837823194e-10,7.991973283868395e-14,1.5007698849049595e-13,-1.1791516149784293e-26,-3.114258401079469e-18,-1.1450099525548834e-26,231.2462531887755,57.141353442757016,60.0,255.0,255.0,3265.134273270079,0.7016392382547405,121.6949728016923,0.9814733315460384,3283.315107527109,0.8649157979380846,462.17320437036597,13011.565457306759,1.7263045217542796,2.297636005092753,0.0027957928651818256,1.3193728161628329,-0.49195042634166175,0.8805819238598301,828.0,4.207987882653061,32.48583919273097,828.0,0.0,0.0,0.0,255.0,0.0,211.14,all_leaves
0.0007288158430457405,6.307335080440336e-10,4.459599753426996e-14,6.4245527312707525e-15,-9.591681563407628e-29,-1.534992620941398e-19,5.124063214317279e-29,237.33494100765307,51.2395955601657,56.0,255.0,255.0,2625.496153169352,0.7687424470078095,139.62199110248977,0.9735752090585734,2641.0678980183293,0.8962361294113186,474.43206594923055,10424.649600970843,1.4321544178395345,1.855889919480919,0.003035577102161991,1.0784948981743399,-0.5220170879411297,0.8535944328011095,950.0,4.828005420918367,34.75387382709684,950.0,0.0,0.0,0.0,255.0,0.0,242.25,all_leaves
0.0007301289100910872,4.065380743592283e-10,2.3877715753446058e-14,1.5997005557859376e-14,-1.7336760822282198e-28,-2.1476661240045284e-19,-2.601766593777506e-28,237.89295679209184,50.5123368582668,57.0,255.0,255.0,2551.4961748830187,0.7817386312038457,137.07537606056968,0.9733053793065474,2566.6988194355563,0.9015217789436387,475.5554701347374,10129.719901681616,1.347841415838502,1.7528629630360144,0.003082056142040599,1.0329088609601587,-0.5157854081789028,0.8383415691706896,871.0,4.426518654336735,33.304176756957624,871.0,0.0,0.0,0.0,255.0,0.0,222.105,all_leaves
0.0007719596196175466,1.1933099207288122e-09,3.0332993092096603e-13,3.1582996228203135e-13,-5.191338487081191e-26,-7.42655323646787e-18,-8.283103825552032e-26,229.03820551658163,56.44731226994332,73.0,255.0,255.0,3186.299062500493,0.6532812088330153,109.06071768359509,0.9829810536100025,3203.19961052926,0.8345134658146593,457.72710894386864,12703.737724433428,2.0292885519440595,2.765050612604581,0.002599041505327267,1.5550252677908951,-0.4632493454448914,0.8999218827863463,1248.0,6.342474489795919,39.71276888161095,1248.0,0.0,0.0,0.0,255.0,0.0,318.24,all_leaves
0.0007943903124220048,1.7722487693037812e-09,2.84865874280055e-13,2.930653104861226e-13,-5.659893017309094e-26,-9.229944270539487e-18,-6.298254315842345e-26,224.80642139668367,62.390742955198355,63.0,255.0,255.0,3892.6048065016334,0.6301589449575542,127.98892919265273,0.9836485758861528,3912.6507923307527,0.8317798639766144,449.20646053395114,15522.614240130315,2.1148743303843545,2.8270440679916486,0.0025415088249131313,1.5461150452818777,-0.4877339563908599,0.9149343393120469,915.0,4.650131536989796,34.11978632144537,915.0,0.0,0.0,0.0,255.0,0.0,233.325,all_leaves
0.0007363673754458459,6.127851609407342e-10,3.4728533629074585e-14,3.5558966342918585e-14,9.708956381963819e-28,5.763971241630149e-19,-7.866589648983086e-28,236.08549904336735,51.97301549943883,65.0,255.0,255.0,2701.194340104909,0.753101222050899,129.85319130580604,0.9761101161690316,2716.9743970353084,0.8901071932469224,471.91692046786443,10738.04439683538,1.4905343341260482,1.941040386361466,0.0029823277637904275,1.1230907361173696,-0.5133131799441523,0.8581708733617937,811.0,4.1215919961734695,32.156157084473165,811.0,0.0,0.0,0.0,255.0,0.0,206.805,all_leaves
0.0007414645507730125,7.772517915397301e-10,1.0468178854131039e-13,3.648323029868265e-14,-1.1363086278731006e-27,-6.710950029360694e-19,-1.947347970425214e-27,234.87107382015307,53.7778850929877,61.0,255.0,255.0,2892.060925074589,0.7385252690444495,146.79596109574607,0.9747736063605389,2908.797296504539,0.8848110559868656,469.4711609467959,11488.39322492243,1.536158985920945,2.0063341934212406,0.002933067861597887,1.1622966211908998,-0.503003737902027,0.8591746486201409,842.0,4.27913743622449,32.754679498342625,842.0,0.0,0.0,0.0,255.0,0.0,214.71,all_leaves
0.0007426230473795408,7.469211450406042e-10,3.927445031187497e-14,1.793604556474641e-14,-2.911486629148516e-29,-1.3941337563067886e-19,-4.751506471002653e-28,234.77915736607142,54.191872499637896,60.0,255.0,255.0,2936.75904501701,0.7369503610885981,150.64624974953531,0.9745061871436573,2953.7780224435737,0.8842677620347199,469.2865463176488,11664.465840024728,1.548791058668359,2.0190957834902874,0.002928514776523672,1.1683296301373403,-0.5037816413191927,0.8609579475820003,833.0,4.2333984375,32.5821260698542,833.0,0.0,0.0,0.0,255.0,0.0,212.415,all_leaves
0.0007508342296376757,5.995866080915123e-10,8.754066362044717e-14,1.6143159951080144e-13,1.6488764461979769e-26,3.271256846291437e-18,-9.818268643015742e-27,233.57896205357142,55.58571423414578,64.0,255.0,255.0,3089.771626920117,0.7312117926029515,137.36299423679915,0.9779046046702609,3107.475301499895,0.8802327818205316,466.86950366971126,12292.538211762796,1.586541293977747,2.082921753264558,0.002903320620729159,1.2016631912456512,-0.5029432730206033,0.8668930305232282,935.0,4.751773756377551,34.483662132152915,935.0,0.0,0.0,0.0,255.0,0.0,238.425,all_leaves
0.0007757892648228499,7.7001098820652e-10,7.950360107577844e-14,2.2629166844115108e-13,-1.2647967730584714e-26,-3.431236070841623e-18,-2.759185960580483e-26,229.4832389987245,58.4859877934534,63.0,255.0,255.0,3420.6107681759795,0.6809001404022805,137.0000227348299,0.980087657593388,3439.2437757803527,0.8494830770979229,458.6230865711801,13619.975080386597,1.8899290139231908,2.5591683587635536,0.0027042852786162874,1.4497917607259159,-0.469865422978457,0.8894394439816948,1280.0,6.505102040816326,40.20553031420841,1280.0,0.0,0.0,0.0,255.0,0.0,326.4,all_leaves
0.0007275417370548461,7.443100862907255e-10,6.691617694755174e-14,3.0611213927987883e-14,7.945908793175897e-28,2.0352483545137553e-19,-1.134926228373643e-27,237.1208346619898,50.990083034156015,62.0,255.0,255.0,2599.988567830125,0.7657391055256478,147.69266080639207,0.9717719275591894,2615.347264085498,0.8957354898765754,474.00179685951423,10313.69639553556,1.4276209396938788,1.851075835164674,0.003028632390921863,1.0796044254945767,-0.5161893010695937,0.8493878385916551,922.0,4.68570631377551,34.24761694415832,922.0,0.0,0.0,0.0,255.0,0.0,235.11,all_leaves
0.0007474211473903001,1.4057954379066193e-09,1.7772628471264056e-13,3.4439957929530157e-14,-1.9990554459472935e-29,-4.273397107957866e-19,-2.6943734883251967e-27,232.5001594387755,57.00509971458236,60.0,255.0,255.0,3249.5813934694775,0.7162598792915399,136.81920181490824,0.9790735179571324,3268.0601535346104,0.8716529512565989,464.6984880373051,12935.4214123235,1.6990838015959233,2.2324875854178354,0.002845709070148188,1.2709986470334573,-0.5076438411528166,0.8820876502154558,907.0,4.609474649234694,33.97305960629554,907.0,0.0,0.0,0.0,255.0,0.0,231.285,all_leaves
0.0007514594425940789,1.2414466482533892e-09,1.9074106481616427e-13,9.10343358605517e-14,-1.0218133379792441e-26,-2.8562215162196826e-18,-6.284063161463966e-27,232.21875,56.97529684638263,62.0,255.0,255.0,3246.1844507334185,0.7137573446006555,143.20011264625697,0.9780740711627195,3264.5496136771544,0.8692842604909848,464.13168206500654,12914.99834206242,1.6908327519389212,2.242128440441313,0.0028335503846347028,1.295865854955508,-0.4908193521826063,0.874719207967649,965.0,4.904237085459184,35.02183483773657,965.0,0.0,0.0,0.0,255.0,0.0,246.075,all_leaves
0.0007582439918801598,1.5966428563408238e-09,2.447900685567899e-13,1.2602367636109018e-13,-4.991263069306407e-28,-1.4136332730529025e-18,-2.2129146897119736e-26,230.4060507015306,57.85053615053465,63.0,255.0,255.0,3346.6845329043167,0.6889805678127338,145.2871765414978,0.9784186182719714,3365.130934204477,0.8546994024553076,460.48104265296473,13315.236560276404,1.8470587223322634,2.4811935789924364,0.0027349467337337775,1.4124277785226111,-0.48169525057745755,0.8887742705067962,1202.0,6.108697385204081,38.99232808493282,1202.0,0.0,0.0,0.0,255.0,0.0,306.51,all_leaves
0.0007672466080326714,1.1282559020635517e-09,3.055602268045875e-13,4.867176342511718e-13,3.1526473067994585e-26,1.0646028452017196e-18,-1.8503332884342278e-25,229.44583067602042,56.41949286425162,71.0,255.0,255.0,3183.1591750593398,0.6620402835678185,107.50987034997543,0.9832073917446778,3200.1855580015654,0.8440882315369513,458.5480520268067,12693.232361656279,1.9792475979964572,2.647980235745632,0.0026469906865358665,1.4675635914921241,-0.4882546188687533,0.9042621728451161,854.0,4.340122767857143,32.983247871662044,854.0,0.0,0.0,0.0,255.0,0.0,217.77,all_leaves
0.0007786837470633379,1.4845748608028567e-09,2.0885938407360362e-13,1.8286909289224762e-13,1.4268353512558796e-27,-1.212743914013955e-18,-3.57100999630512e-26,227.51030373086735,59.28989985510204,67.0,255.0,255.0,3515.2922248280292,0.6531165914412563,139.00762382111043,0.980336658232948,3533.86181411329,0.8382801891479873,454.65097094107205,13996.43963263205,1.9925906186413866,2.7016660676650357,0.0026103986338219076,1.5293943789807547,-0.46573579194763015,0.8967148266192948,1132.0,5.752949617346939,37.86694763410087,1132.0,0.0,0.0,0.0,255.0,0.0,288.66,all_leaves
0.0007643900405695077,2.086828441833783e-09,3.853676970072775e-13,9.02486530517677e-14,-1.0272814695755589e-26,-3.0963778146807806e-18,1.3331813973117284e-26,228.74479830994898,59.17546681333162,59.0,255.0,255.0,3501.7358725757113,0.6712620805857289,135.6311293370784,0.9807434932909455,3520.6671500703305,0.8484223882048638,457.1367430670664,13947.037470944262,1.9075466090715207,2.560025597217002,0.0026790142334610647,1.4511207817771972,-0.48475208072283804,0.8964836955481469,1058.0,5.376873405612245,36.635937968218336,1058.0,0.0,0.0,0.0,255.0,0.0,269.79,all_leaves
0.0007645146822226954,1.0301222407147074e-09,1.2795344847344191e-13,2.1208339183708622e-13,-3.4932787979744646e-26,-6.805098193532662e-18,5.44444047534394e-28,230.66466039540816,57.38651448831379,65.0,255.0,255.0,3293.2120451174487,0.6913248744401628,124.64780193470037,0.9811845771546026,3311.387467243738,0.8586844208260068,461.00190191552497,13120.902067040231,1.7485996842358051,2.3497156954422658,0.002752029231066876,1.3655861206660305,-0.47981650757570066,0.8784418469370112,864.0,4.39094387755102,33.17243284173935,864.0,0.0,0.0,0.0,255.0,0.0,220.32,all_leaves
0.0007651431117657228,1.9187051785092745e-09,6.157908045456796e-13,3.175242143333361e-13,-1.2847141786785708e-25,-1.3207622979490143e-17,-5.664446450036686e-26,228.84707828443877,58.29663250925883,52.0,255.0,255.0,3398.497361919573,0.6691479725171988,131.20841837760662,0.9808037884523328,3416.7505350348747,0.845141047091247,457.3418478151582,13535.793721761875,1.8927757027011034,2.569270907697169,0.00266551505217834,1.4768840986909237,-0.4671562811899997,0.8886457450822078,997.0,5.0668646364795915,35.58619627127755,997.0,0.0,0.0,0.0,255.0,0.0,254.235,all_leaves
0.000760030871532525,1.6840896007219597e-09,3.6152650769272095e-13,2.2483432653826201e-13,-3.569245761731556e-26,-6.379082424129891e-18,-5.324444981749796e-26,229.9656608737245,57.10705313750808,59.0,255.0,255.0,3261.2155180501713,0.6759353281160908,122.71167805398115,0.9812934729994274,3278.9312211756533,0.8489845266295364,459.59403350086035,12993.01320664867,1.8749291385931777,2.5239744660068606,0.0026906862500034974,1.44907690210315,-0.4835503363393725,0.8937241633522441,977.0,4.965222417091836,35.23461767505399,977.0,0.0,0.0,0.0,255.0,0.0,249.135,all_leaves
0.0007817188222095036,2.687886882619379e-09,7.08566153066466e-13,3.141028443266488e-13,-1.202294503308651e-25,-1.4337993714521116e-17,-8.662010485898076e-26,225.33137356505102,62.54984511920602,49.0,255.0,255.0,3912.483124436661,0.6384696536871526,149.12722718293867,0.9810454979803633,3932.867603526871,0.8285001946911709,450.2630963168588,15582.343186924554,2.12501467699286,2.8770652745412493,0.002551791938287998,1.6074060722415928,-0.47378735764627444,0.9113637365492135,1300.0,6.606744260204081,40.51013103696779,1300.0,0.0,0.0,0.0,255.0,0.0,331.5,all_leaves
0.0007404471338716726,7.824283589670266e-10,2.199562786964156e-14,2.054459516380819e-14,-1.4043683057831005e-28,-2.79758434888229e-19,-4.135358996248648e-28,235.03400031887756,54.76933126805314,53.0,255.0,255.0,2999.679647549744,0.7450145273020721,155.4268145626079,0.9742509990192447,3017.193131493241,0.88555556217803,469.7997060361804,11913.345711410358,1.536229878503664,2.0040252803673635,0.0029502665438511746,1.1710950537882245,-0.5060378580799959,0.8604964581252108,823.0,4.182577327806122,32.389246139536546,823.0,0.0,0.0,0.0,255.0,0.0,209.865,all_leaves
0.0007314781300648986,8.046222247273162e-10,3.818835365813289e-14,3.317154477079926e-14,7.85395502507175e-28,9.10223101883201e-19,8.815000712790044e-28,236.29284917091837,52.65313756362687,62.0,255.0,255.0,2772.3528952942147,0.7501289044481023,145.2507357287211,0.9739644886775003,2788.667288016024,0.887987621194366,472.3345750036628,11009.418416335386,1.5008890031112108,1.9585628897338316,0.0029670752153002538,1.158601962990459,-0.49654115885192074,0.8506000651188786,912.0,4.634885204081633,34.06484355146521,912.0,0.0,0.0,0.0,255.0,0.0,232.56,all_leaves
0.0007538811732071184,1.2796024907077685e-09,2.287680426193187e-13,1.2104338248205032e-13,-2.4587413815171063e-27,-1.5035903196246975e-18,-1.9991678379058566e-26,231.669921875,55.973182106047936,54.0,255.0,255.0,3132.9971150768047,0.7003550253300352,148.78920391378415,0.9763905398081264,3150.408492994842,0.8618534119410733,463.0255170524241,12452.844768065566,1.7758193606193957,2.370905964809332,0.0027833523582832045,1.3535062906643658,-0.4861264030030993,0.8831758695898674,944.0,4.797512755102041,34.64606217040623,944.0,0.0,0.0,0.0,255.0,0.0,240.72,all_leaves
0.0007577203282729064,1.3156487349028193e-09,1.9085872352235425e-13,1.166005293921752e-13,-1.4691267690062754e-26,-3.709518836986662e-18,-9.312792052648748e-27,231.1066446109694,58.06616960939302,56.0,255.0,255.0,3371.680053106798,0.7034525705863677,153.8256641847025,0.9773209495023014,3390.542477818277,0.8652952357988588,461.8926935104337,13408.344247088426,1.6787858736616788,2.245099831544627,0.0027972003314889124,1.311093744706092,-0.4762850493425991,0.8675413914555465,826.0,4.197823660714286,32.447238865513505,826.0,0.0,0.0,0.0,255.0,0.0,210.63,all_leaves
0.0007300695719606543,8.340183301276427e-10,1.2513615741052724e-13,6.125774173576744e-14,4.5630710388451776e-27,9.35297630784727e-19,-2.8184169962547546e-27,236.36652981505102,50.334134686115696,72.0,255.0,255.0,2533.5251146000355,0.7453069171518266,141.20801967646787,0.972300249456568,2548.240267723202,0.8852143665121464,472.48231156170016,10051.753051216358,1.5125311239040653,1.9931330783305303,0.00295022430134433,1.1636233709538841,-0.4907653417982948,0.8507436361615957,1002.0,5.0922751913265305,35.673504273677196,1002.0,0.0,0.0,0.0,255.0,0.0,255.51,all_leaves
0.0007334773940745036,1.055471822160723e-09,1.2459541110950325e-13,2.196985669404905e-14,-7.33051721468055e-28,-5.361888078477917e-19,-8.853707006820733e-28,235.42741549744898,52.59334806633559,57.0,255.0,255.0,2766.060260826725,0.744448186784677,152.9874802231667,0.9725119165426301,2782.0978698566305,0.8824904335210308,470.5913499380931,10975.403999203343,1.5187954182642662,2.023698802488506,0.002940150006809575,1.2012122879735765,-0.48539283782185905,0.8508266326397326,1211.0,6.154436383928571,39.13443740106611,1211.0,0.0,0.0,0.0,255.0,0.0,308.805,all_leaves
0.0007861469037018203,2.4768998900911496e-09,7.098222500963769e-13,3.8262219193397757e-13,-1.0089806768354316e-25,-1.3088318104354297e-17,-1.719907965589693e-25,224.84994818239795,60.19764350106124,61.0,255.0,255.0,3623.756283080861,0.6067508486782849,120.15742467028437,0.983508406854406,3641.9989847563793,0.8116330130071688,449.29370909077204,14447.838514355251,2.2800148830413494,3.1134487760074934,0.002434234885415802,1.70963366929377,-0.4556838437273765,0.916215341194817,1031.0,5.239656409438775,36.1753836899889,1031.0,0.0,0.0,0.0,255.0,0.0,262.905,all_leaves
0.0007840160279269451,1.942442153176036e-09,5.389308938479137e-13,4.2587537655045777e-13,-1.5668960660189567e-25,-1.551989143261285e-17,-1.3067478708855492e-25,225.88289221938774,57.28191886910209,58.0,255.0,255.0,3281.218229326394,0.6040001830293495,108.05863918599523,0.9836192661921677,3297.5693231413497,0.8052580901149531,451.3735291036345,13082.218653379474,2.3029726972462226,3.1907721567336536,0.002409682862081679,1.7665417770263097,-0.44123658903410307,0.9136069480563248,1690.0,8.588767538265307,46.00400846047323,1690.0,0.0,0.0,0.0,255.0,0.0,430.95,all_leaves
0.0007961097696482042,4.363004062499757e-09,1.0956251691999696e-12,1.2343439775901416e-13,-3.5962334859253336e-26,-7.152118391050989e-18,-2.769839219665498e-26,221.52720424107142,66.88435927531236,42.0,255.0,255.0,4473.517515669064,0.6101220004804051,159.48144065836834,0.982268709746703,4496.100912093587,0.8148055291735068,442.6053210633778,17824.922207715943,2.339853518558778,3.152820924144498,0.0024515256256352823,1.695917465861744,-0.47737166932232133,0.926831790384249,1575.0,8.004324776785714,44.463846020650216,1575.0,0.0,0.0,0.0,255.0,0.0,401.625,all_leaves
